wspeed,wgust,temp,humid,dewp
2,5,48.4,53,32
0.9,8,48.2,53,31.8
0.9,7,48,53,31.6
4,12,48.4,51,31.1
0,6,48.7,52,31.8
0.9,9,48.9,50,31.1
0,11,48.6,50,30.7
0,5,49.3,50,31.5
0,6,49.1,49,30.7
0.9,10,48.7,48,29.8
2,6,48.7,48,29.8
0,11,49.3,47,29.8
0,6,48.9,48,30
0,6,48.7,48,29.8
0,9,48.7,48,29.8
0,8,48.7,48,29.8
0.9,7,48.9,48,30
2,3,48.7,49,30.4
2,5,48.6,49,30.2
0.9,7,47.8,48,29.1
0,6,47.7,48,28.9
0.9,7,47.8,48,29.1
0,3,47.8,47,28.6
4,12,47.8,47,28.6
0,4,47.7,49,29.5
4.9,6,47.7,47,28.4
2.9,9,47.8,47,28.6
0,5,47.8,47,28.6
2,7,47.5,48,28.8
0.9,4,46.8,48,28
0,2,46.6,49,28.4
0,4,46.2,49,28
2,4,46.2,51,29.1
0,6,45.7,49,27.7
2.9,5,45.3,49,27.3
11,11,45.1,50,27.7
0.9,4,44.8,50,27.3
2,4,44.4,50,27
0,3,44.2,51,27.3
0,7,44.1,52,27.5
0,4,43.7,53,27.7
0,1,43.5,53,27.5
0,2,43.5,53,27.5
0,1,43.3,53,27.3
0,2,43,55,27.9
0,5,42.4,57,28.2
0,2,42.4,56,27.9
0.9,1,42.1,57,27.9
0,0,41.7,58,28
0,2,41.5,58,27.9
0,4,41.5,57,27.5
0.9,1,41.5,57,27.5
0,2,41.5,57,27.5
0,0,41.4,57,27.3
0,2,41.2,57,27.1
4,4,41,57,27
0,0,40.8,57,26.8
0,4,40.6,57,26.6
0,5,40.5,58,26.8
0,4,40.3,58,26.6
0,0,40.1,58,26.6
0,3,39.9,59,26.8
0,0,39.6,59,26.4
0,0,39.2,61,27
0,2,39,61,26.8
0,4,38.8,61,26.6
0,0,38.8,61,26.6
0,0,38.8,61,26.6
0,0,38.5,61,26.2
0,0,38.1,63,26.6
0,0,37.9,62,26.1
0,0,37.9,62,26.1
0,0,37.8,62,25.9
0,0,37.2,64,26.2
0,0,37,64,26.1
0,0,37,64,26.1
0,0,36.9,65,26.2
0,0,36.7,65,26.1
0,0,36.7,65,26.1
0,2,36.5,65,25.9
0,0,36.5,64,25.5
0,0,36.3,64,25.3
0,0,35.8,66,25.5
0,0,35.1,67,25.2
0,0,34.7,69,25.5
0.9,1,34.3,70,25.5
0,0,34.2,71,25.7
0,0,34,72,25.9
0,0,33.8,72,25.7
0,0,33.6,73,25.9
0,0,33.6,73,25.9
0,0,33.4,72,25.3
0,0,33.3,73,25.5
0,0,33.3,74,25.9
0,0,33.1,74,25.7
0,0,32.7,74,25.3
0,0,32.5,75,25.5
0,1,32.7,75,25.7
0,0,33.1,74,25.7
0,0,33.1,73,25.3
0,2,33.4,73,25.7
0,0,33.6,72,25.5
0,0,34,70,25.2
0,0,34,69,24.8
0,0,33.8,70,25
0,0,33.6,70,24.8
0,0,33.6,70,24.8
0,0,33.8,70,25
0,0,33.8,69,24.8
0,0,33.8,69,24.8
0,0,34,68,24.6
0,0,34,68,24.6
0,0,33.8,72,25.7
0,0,33.6,67,23.9
0,0,33.6,67,23.9
0,0,33.6,67,23.9
0,0,33.4,67,23.7
0,0,33.3,68,23.9
0,0,33.1,68,23.7
0,0,33.1,68,23.7
0,0,33.1,68,23.7
0,0,33.1,68,23.7
0,0,32.7,69,23.7
0,0,32.9,69,23.9
0,0,32.5,69,23.5
0,0,32.5,70,23.9
0,0,32.4,70,23.7
0,0,32.4,71,24.1
0,0,32.4,71,24.1
0,0,32.4,71,24.1
0,0,32.4,71,24.1
0,0,32.4,70,23.7
0,0,32.4,70,23.7
0,0,32.4,70,23.7
0,0,32.2,70,23.5
0,0,32.2,70,23.5
0,0,32,70,23.4
0,0,32,70,23.4
0,0,31.6,70,23
0,0,31.6,71,23.4
0,0,31.5,71,23.2
0,0,31.3,71,23
0,0,30.9,72,23
0,0,30.7,72,22.8
0,0,30.9,72,23
0,0,30.7,72,22.8
0,0,30.7,72,22.8
0,0,30.7,72,22.8
0,0,30.7,72,22.8
0,0,30.6,73,23
0,0,30.2,73,22.6
0,0,29.8,73,22.3
0,0,29.7,74,22.5
0,0,29.7,75,22.6
0,0,29.5,75,22.5
0,0,29.7,75,22.6
0,0,29.5,75,22.5
0,0,29.5,75,22.5
0,0,29.5,75,22.5
0,0,29.3,76,22.6
0,0,29.7,75,22.6
0,0,29.7,75,22.6
0,0,29.5,75,22.5
0,0,29.1,75,22.3
0,0,29.3,75,22.3
0,0,29.3,75,22.3
0,0,29.3,75,22.3
0,0,29.1,75,22.3
0,0,29.1,76,22.5
0,0,29.1,75,22.3
0,0,29.3,75,22.3
0,0,29.3,75,22.3
0,0,29.1,75,22.3
0,0,29.1,75,22.3
0,0,29.1,75,22.3
0,0,28.9,75,22.1
0,0,28.9,75,22.1
0,0,28.9,75,22.1
0,0,28.9,75,22.1
0,0,28.9,75,22.1
0,0,28.9,75,22.1
0,0,28.8,75,21.9
0,0,28.8,75,21.9
0,0,28.8,75,21.9
0,0,28.6,75,21.7
0,0,28.6,75,21.7
0,0,28.2,75,21.4
0,0,28.2,75,21.4
0,0,28.2,75,21.4
0,0,28,75,21.2
0,0,28,75,21.2
0,0,27.9,75,21
0,0,27.9,75,21
0,0,27.7,75,20.8
0,0,27.7,75,20.8
0,0,27.5,75,20.7
0,0,27.3,75,20.5
0,0,27.3,75,20.5
0,0,27.1,76,20.7
0,0,27.1,76,20.7
0,0,27.1,76,20.7
0,0,27,76,20.5
0,0,27,76,20.5
0,0,27,76,20.5
0,0,27,77,20.7
0,0,27,77,20.7
0,0,27,77,20.7
0,0,27,77,20.7
0,0,27,77,20.7
0,0,27,77,20.7
0,0,27,77,20.7
0,0,27,77,20.7
0,0,27,77,20.7
0,0,27.1,78,21.2
0,0,27.1,78,21.2
0,0,27.1,78,21.2
0,0,27.3,78,21.4
0,0,27.5,78,21.6
0,0,27.7,78,21.7
0,0,28,78,22.1
0,0,28.4,78,22.5
0,0,28.6,78,22.6
0,0,28.8,78,22.8
0,0,29.1,78,23.2
0,0,29.5,77,23.2
0,0,29.7,77,23.4
0,0,30,76,23.4
0,0,30.4,75,23.4
0,0,31.6,72,23.7
0,0,32.5,68,23.2
0,0,33.3,66,23.2
0,0,33.3,65,22.8
0,0,34,64,23
0,0,34.5,62,22.8
0,0,35.4,62,23.7
0,0,35.8,60,23.2
0,0,35.8,60,23.2
0,0,35.8,59,22.8
0,0,36.7,59,23.7
0,0,36.9,58,23.5
0,0,36.7,56,22.5
0,0,36.7,58,23.4
0,0,37.8,57,23.9
0,0,37.6,57,23.7
0,0,37.9,56,23.7
0,0,37.8,55,23
0,0,39,54,23.7
0,0,38.7,55,23.9
0,0,39.6,52,23.4
0,0,39,54,23.7
0,0,39.9,54,24.6
0,0,39.2,51,22.6
0,0,39.7,54,24.4
0,0,39.9,51,23.2
0,0,40.8,53,25
0,0,40.6,52,24.4
0,0,40.1,50,23
0,0,41,51,24.3
0,0,41.5,51,24.8
0,0,41.5,50,24.3
0,0,42.3,51,25.3
0,0,42.6,48,24.3
0,0,43.3,47,24.4
0,0,43.2,47,24.3
0,0,44.1,48,25.7
0,0,43.5,45,23.5
0,0,43.3,46,23.9
0,0,43,47,24.1
0,0,44.8,46,25.3
0,0,44.4,45,24.4
0,0,44.2,45,24.3
0,0,45,45,25
0,0,45.7,45,25.5
0,0,46.6,43,25.3
0,0,46.2,44,25.5
0,0,45.7,43,24.4
0,0,45.7,44,25
0,0,47.1,45,26.8
0,0,46.8,42,24.8
0,0,46.9,44,26.2
0,0,47.3,43,25.9
0,0,47.8,43,26.4
0,0,48,43,26.6
0,0,48.7,43,27.3
0,0,48.7,41,26.1
0,0,49.1,41,26.4
0,0,49.3,41,26.6
0,0,49.3,39,25.3
0,0,49.3,41,26.6
0,0,49.3,42,27.1
0,0,50.4,39,26.4
0,0,50.5,39,26.4
0,0,50.5,38,25.9
0,0,50.5,40,27.1
0,0,51.1,40,27.7
0,0,51.1,40,27.7
0,0,51.1,39,27
0,0,51.4,44,30.2
0,0,51.6,40,28
0,0,51.6,39,27.5
0,0,52.2,41,29.1
0,0,52.2,39,27.9
0,0,52,40,28.4
0,0,52.2,40,28.6
0,0,51.8,41,28.8
0,0,51.6,41,28.8
0,0,51.6,42,29.3
0,0,51.6,40,28
0,0,51.3,42,28.9
0,0,50.5,41,27.7
0,0,49.8,42,27.7
0,0,50.2,43,28.6
0,0,49.8,44,28.8
0,0,49.3,44,28.2
0,0,48.9,43,27.3
0,0,48.9,43,27.3
0,0,48.4,43,27
0,0,48,46,28.2
0,0,47.7,46,27.9
0,0,47.1,46,27.3
0,0,47.1,46,27.3
0,0,46.9,46,27.3
0,0,46.8,49,28.6
0,0,46.4,48,27.9
0,0,46,50,28.4
0,0,45.3,51,28.2
0,0,44.8,53,28.8
0,0,43.9,56,29.1
0,0,43.2,57,28.9
0,0,42.4,59,29.1
0,0,41.9,60,28.9
0,0,41.5,61,29.1
0,0,41.4,61,28.9
0,0,40.8,63,29.1
0,0,40.5,64,29.3
0,0,40.3,64,29.1
0,0,39.7,66,29.3
0,0,39.6,66,29.1
0,0,39,68,29.3
0,0,38.7,68,28.9
0,0,38.3,70,29.3
0,0,37.9,70,29.1
0,0,37.9,71,29.3
0,0,37.8,71,29.1
0,0,37.8,71,29.1
0,0,37.8,71,29.1
0,0,37.8,71,29.1
0,0,37.4,72,29.1
0,0,37,74,29.5
0,0,36.5,75,29.3
0,0,36.3,75,29.1
0,0,36.1,75,28.9
0,0,36,76,29.1
0,0,35.8,77,29.3
0,0,35.8,77,29.3
0,0,35.8,77,29.3
0,0,36,77,29.5
0,0,36.1,77,29.7
0,0,36.3,76,29.5
0,0,36,76,29.1
0,0,35.8,77,29.3
0,0,35.6,77,29.1
0,0,35.4,78,29.3
0,0,35.6,78,29.5
0,0,35.4,78,29.3
0,0,35.4,78,29.3
0,0,35.6,77,29.1
0,0,35.6,77,29.1
0,0,35.4,77,28.9
0,0,35.8,77,29.3
0,0,36,77,29.5
0,0,36.1,77,29.7
0,0,36.3,76,29.5
0,0,36.3,76,29.5
0,0,36.5,75,29.3
0,0,37.2,74,29.7
0,0,37.6,73,29.7
0,0,38.1,72,29.8
0,0,38.5,71,29.8
0,0,38.5,70,29.5
0,0,38.1,70,29.1
0,0,37.6,71,29.1
0,0,37,73,29.1
0,0,36.7,74,29.1
0,0,36.1,75,28.9
0,0,36,76,29.1
0,0,35.6,77,29.1
0,0,35.4,77,28.9
0,0,35.2,78,29.1
0,0,35.1,78,28.9
0,0,34.9,78,28.8
0,0,35.1,79,29.1
0,0,35.4,78,29.3
0,0,36,77,29.5
0,0,36.1,77,29.7
0,0,36.7,76,29.8
0,0,36.9,75,29.7
0,0,37,74,29.5
0,0,37,74,29.5
0,0,37,74,29.5
0,0,36.7,74,29.1
0,0,36.1,75,28.9
0,0,36,76,29.1
0,0,36,76,29.1
0,0,35.8,76,28.9
0,0,35.6,76,28.8
0,0,35.2,77,28.8
0,0,35.2,77,28.8
0,0,35.2,77,28.8
0,0,35.1,77,28.6
0,0,35.1,78,28.9
0,0,35.2,78,29.1
0,0,35.4,77,28.9
0,0,35.2,77,28.8
0,0,35.1,77,28.6
0,0,35.1,78,28.9
0,0,35.2,78,29.1
0,0,35.8,77,29.3
0,0,36,76,29.1
0,0,36.3,76,29.5
0,0,36.7,75,29.5
0,0,36.9,74,29.3
0,0,37,73,29.1
0,0,37.6,72,29.3
0,0,37.9,71,29.3
0,0,37.9,71,29.3
0,0,37.8,71,29.1
0,0,37.6,71,29.1
0,0,36.9,72,28.8
0,0,36.9,73,28.9
0,0,36.7,73,28.8
0,0,36.3,74,28.8
0,0,36.1,74,28.6
0,0,35.8,75,28.6
0,0,35.4,76,28.6
0,0,35.1,77,28.6
0,0,34.7,77,28.2
0,0,34.5,78,28.4
0,0,34.5,79,28.8
0,0,34.3,79,28.6
0,0,34.3,79,28.6
0,0,34.3,80,28.8
0,0,34.2,80,28.6
0,0,34.2,80,28.6
0,0,34,81,28.8
0,0,33.8,82,28.9
0,0,33.6,82,28.8
0,0,33.4,82,28.6
0,0,33.4,83,28.8
0,0,33.4,83,28.8
0,0,33.4,83,28.8
0,0,33.4,83,28.8
0,0,33.6,83,28.9
0,0,33.6,83,28.9
0,0,33.6,83,28.9
0,0,33.8,83,29.1
0,0,33.8,83,29.1
0,0,33.6,83,28.9
0,0,33.6,83,28.9
0,0,33.8,83,29.1
0,0,34,83,29.3
0,0,34,83,29.3
0,0,33.8,83,29.1
0,0,33.6,83,28.9
0,0,33.6,83,28.9
0,0,33.6,83,28.9
0,0,33.4,83,28.8
0,0,33.4,84,29.1
0,0,33.4,84,29.1
0,0,33.4,84,29.1
0,0,33.4,84,29.1
0,0,33.4,84,29.1
0,0,33.4,84,29.1
0,0,33.3,84,28.9
0,0,33.3,84,28.9
0,0,33.3,84,28.9
0,0,33.3,84,28.9
0,0,33.3,84,28.9
0,0,33.3,84,28.9
0,0,33.3,84,28.9
0,0,33.3,84,28.9
0,0,33.3,84,28.9
0,0,33.1,84,28.8
0,0,33.1,84,28.8
0,0,33.1,84,28.8
0,0,33.1,84,28.8
0,0,33.1,85,29.1
0,0,33.1,85,29.1
0,0,33.1,85,29.1
0,0,33.1,85,29.1
0,0,33.1,85,29.1
0,0,33.3,85,29.3
0,0,33.3,85,29.3
0,0,33.4,85,29.5
0,0,33.6,85,29.7
0,0,34,86,30.2
0,0,34.3,86,30.6
0,0,34.5,86,30.7
0,0,35.1,86,31.3
0,0,35.2,87,31.8
0,0,35.8,86,32
0,0,36.1,87,32.7
0,0,36.5,86,32.7
0,0,37,87,33.6
0,0,37.8,86,34
0,0,38.1,86,34.3
0,0,40.5,86,36.7
0,0,43.5,76,36.5
0,0,45.3,68,35.4
0,0,46.8,63,34.9
0,0,47.5,60,34.3
0,0,47.8,59,34.2
0,0,48.6,58,34.5
0,0,49.3,57,34.7
0,0,49.8,55,34.3
0,0,50.5,52,33.6
0,0,51.1,52,34
0,0,51.6,51,34.2
0,0,52.2,51,34.5
0,0,52.3,51,34.7
0,0,52.9,51,35.2
0,0,53.1,49,34.3
0,0,53.2,49,34.5
0,0,53.8,47,34
0,0,54.3,46,34
0,0,54.3,47,34.5
0,0,55.2,47,35.4
0,0,55.9,45,34.9
0,0,55.9,46,35.4
0,0,56.7,45,35.6
0,0,56.8,46,36.3
0,0,57.4,45,36.1
0,0,57.2,45,36
0,0,57.6,45,36.3
0,0,58.5,44,36.7
0,0,59,44,37
0,0,59.4,43,36.9
0,0,59.7,46,38.8
0,0,60.4,43,37.8
0,0,60.6,42,37.4
0,0,61,42,37.8
0,0,61.3,42,38.1
0,0,61.7,40,37.2
0,0,61.5,40,37
0,0,62.4,39,37.2
0,0,63.5,38,37.4
0,0,63.3,39,37.9
0,0,64,37,37.2
0,0,63.7,36,36.1
0,0,64.8,36,37.2
0,0,65.1,37,38.1
0,0,65.7,35,37.2
0,0,65.5,34,36.3
0,0,66,34,36.9
0,0,66.7,34,37.4
0,0,66.9,34,37.6
0,0,67.6,32,36.7
0,0,68.2,31,36.3
0,0,68,31,36.3
0,0,67.8,32,36.9
0,0,68.4,33,38.1
0,0,68.5,34,39
0,0,68.7,32,37.6
0,0,68.7,32,37.6
0,0,68.7,31,36.9
0,0,69.3,32,38.1
0,0,69.3,31,37.4
0,0,68.9,31,37
0,0,69.1,33,38.8
0,0,69.1,33,38.8
0,0,69.3,31,37.4
0,0,69.3,32,38.1
0,0,69.3,31,37.4
0,0,69.1,32,37.9
0,0,68.9,32,37.8
0,0,68.7,32,37.6
0,0,69.3,34,39.7
0,0,69.4,33,39
0,0,69.4,35,40.6
0,0,69.3,35,40.5
0,0,69.1,34,39.6
0,0,68.9,34,39.4
0,0,68.5,33,38.3
0,0,68.5,34,39
0,0,68.7,34,39.2
0,0,68.5,33,38.3
0,0,68.4,34,38.8
0,0,68.4,35,39.6
0,0,67.8,34,38.5
0,0,67.6,33,37.6
0,0,67.1,33,37
0,0,66.6,34,37.4
0,0,66.2,35,37.8
0,0,65.8,35,37.4
0,0,65.7,36,37.9
0,0,65.1,37,38.1
0,0,64.6,38,38.5
0,0,64.2,37,37.4
0,0,64,37,37.2
0,0,63.7,38,37.6
0,0,63,39,37.6
0,0,62.4,39,37.2
0,0,62.4,39,37.2
0,0,61.7,40,37.2
0,0,61.2,42,37.9
0,0,60.8,42,37.6
0,0,59.9,43,37.4
0,0,59.7,44,37.8
0,0,59.4,43,36.9
0,0,58.6,46,37.9
0,0,57.6,47,37.4
0,0,57,49,38.1
0,0,55.9,51,38.1
0,0,55.2,51,37.4
0,0,54.9,53,38.1
0,0,54.1,53,37.4
0,0,53.4,55,37.6
0,0,53.2,55,37.4
0,0,53.1,57,38.3
0,0,52.7,58,38.3
0,0,52.2,59,38.3
0,0,51.6,61,38.7
0,0,51.3,61,38.3
0,0,51.3,61,38.3
0,0,51.1,62,38.5
0,0,50.4,63,38.3
0,0,50,65,38.7
0,0,50,65,38.7
0,0,49.8,65,38.5
0,0,49.5,66,38.7
0,0,49.3,66,38.5
0,0,48.9,67,38.5
0,0,48.6,68,38.5
0,0,48.6,68,38.5
0,0,48.2,68,38.1
0,0,48,69,38.3
0,0,47.8,70,38.5
0,0,47.5,71,38.5
0,0,47.1,71,38.1
0,0,46.9,72,38.3
0,0,46.8,72,38.3
0,0,46.6,73,38.5
0,0,46.8,73,38.5
0,0,46.8,73,38.5
0,0,46.2,73,38.1
0,0,46.2,74,38.5
0,0,46.2,74,38.5
0,0,45.9,74,38.1
0,0,45.7,75,38.3
0,0,45.7,75,38.3
0,0,45.7,75,38.3
0,0,45.5,75,38.1
0,0,45.1,76,37.9
0,0,45.1,76,37.9
0,0,45,76,37.9
0,0,45,77,38.1
0,0,45,76,37.9
0,0,44.8,77,37.9
0,0,44.6,77,37.8
0,0,44.8,77,37.9
0,0,44.8,77,37.9
0,0,44.8,77,37.9
0,0,44.8,77,37.9
0,0,44.4,78,37.9
0,0,44.2,78,37.8
0,0,44.2,78,37.8
0,0,44.1,78,37.6
0,0,44.1,78,37.6
0,0,43.9,79,37.8
0,0,43.9,79,37.8
0,0,43.9,79,37.8
0,0,43.5,79,37.4
0,0,43.7,79,37.6
0,0,43.9,80,38.1
0,0,43.9,80,38.1
0,0,43.9,80,38.1
0,0,43.7,79,37.6
0,0,43.5,79,37.4
0,0,43.3,80,37.6
0,0,43.3,80,37.6
0,0,43.3,80,37.6
0,0,43.3,80,37.6
0,0,43,80,37.2
0,0,43,81,37.6
0,0,43,81,37.6
0,0,42.8,81,37.4
0,0,42.6,81,37.2
0,0,42.6,82,37.6
0,0,42.6,82,37.6
0,0,42.6,82,37.6
0,0,42.6,82,37.6
0,0,42.6,82,37.6
0,0,42.6,82,37.6
0,0,42.6,82,37.6
0,0,42.6,82,37.6
0,0,42.6,82,37.6
0,0,42.6,82,37.6
0,0,42.6,82,37.6
0,0,42.6,82,37.6
0,0,42.4,81,37
0,0,42.4,81,37
0,0,42.4,82,37.4
0,0,42.4,82,37.4
0,0,42.3,81,36.9
0,0,42.3,81,36.9
0,0,42.3,81,36.9
0,0,42.1,81,36.7
0,0,42.1,81,36.7
0,0,42.1,81,36.7
0,0,41.9,81,36.5
0,0,41.7,81,36.3
0,0,41.7,81,36.3
0,0,41.7,81,36.3
0,0,41.5,81,36.1
0,0,41.5,81,36.1
0,0,41.5,81,36.1
0,0,41.4,81,36
0,0,41.4,82,36.3
0,0,41.4,82,36.3
0,0,41.2,82,36.1
0,0,41.2,82,36.1
0,0,41.2,82,36.1
0,0,41.2,82,36.1
0,0,41.2,82,36.1
0,0,41.2,82,36.1
0,0,41.2,83,36.5
0,0,41.2,83,36.5
0,0,41.2,83,36.5
0,0,41.2,83,36.5
0,0,41.4,83,36.5
0,0,41.5,84,37
0,0,41.9,84,37.4
0,0,42.3,84,37.8
0,0,42.4,84,37.9
0,0,42.6,84,38.1
0,0,43,84,38.5
0,0,43.2,84,38.7
0,0,43.2,84,38.7
0,0,43.3,83,38.5
0,0,43.3,83,38.5
0,0,43.3,83,38.5
0,0,43.3,83,38.5
0,0,43.3,82,38.3
0,0,43.3,82,38.3
0,0,43.3,82,38.3
0,0,43.3,81,37.9
0,0,43.3,81,37.9
0,0,43.3,81,37.9
0,0,43.3,80,37.6
0,0,43.2,80,37.4
0,0,43.2,80,37.4
0,0,43.2,80,37.4
0,0,43,79,36.9
0,0,43,79,36.9
0,0,43,79,36.9
0,0,42.8,79,36.7
0,0,42.8,78,36.5
0,0,42.6,78,36.3
0,0,42.6,78,36.3
0,0,42.6,78,36.3
0,0,42.6,78,36.3
0,0,42.6,78,36.3
0,0,42.6,77,36
0,0,42.6,77,36
0,0,42.6,77,36
0,0,42.6,77,36
0,0,42.8,76,35.8
0,0,42.8,76,35.8
0,0,42.8,76,35.8
0,0,42.8,76,35.8
0,0,42.8,76,35.8
0,0,42.8,75,35.4
0,0,42.8,75,35.4
0,0,42.8,75,35.4
0,0,42.8,74,35.1
0,0,42.8,74,35.1
0,0,43,74,35.2
0,0,43,74,35.2
0,0,43.2,74,35.4
0,0,43.3,73,35.2
0,0,43.5,73,35.4
0,0,43.9,73,35.8
0,0,44.1,72,35.6
0,0,44.4,72,36
0,0,44.8,72,36.3
0,0,45.3,71,36.5
0,0,46.6,67,36.1
0,0,47.3,65,36.1
0,0,47.5,64,36
0,0,47.7,63,35.6
0,0,47.7,62,35.2
0,0,47.8,62,35.4
0,0,47.8,61,35.1
0,0,47.8,61,35.1
0,0,48,61,35.2
0,0,47.8,60,34.7
0,0,47.5,60,34.3
0,0,47.1,61,34.3
0,0,47.1,59,33.4
0,0,46.9,59,33.4
0,0,47.5,59,33.8
0,0,47.7,57,33.3
0,0,48,57,33.4
0,0,48.6,56,33.6
0,0,48.6,55,33.1
0,0,48.6,54,32.7
0,0,48.7,54,32.9
0,0,48.7,54,32.9
0,0,49.3,55,33.8
0,0,49.1,54,33.3
0,0,49.3,54,33.3
0,0,49.6,53,33.3
0,0,49.8,52,32.9
0,0,49.8,51,32.4
0,12,49.6,52,32.7
2,12,48.9,52,32
0,10,48.7,53,32.4
4,6,49.1,53,32.7
2,10,49.1,52,32.2
4.9,12,48.4,51,31.1
10.1,12,47.8,53,31.5
0.9,11,47.5,53,31.3
4,9,47.1,53,30.9
0.9,14,46.8,54,30.9
0,3,46.8,54,30.9
0.9,6,46.6,54,30.7
4.9,9,46.4,55,31.1
0,11,46.8,55,31.5
4,6,47.5,53,31.3
0.9,9,47.7,53,31.3
0,5,48.6,52,31.8
6,9,48.7,51,31.5
0.9,6,49.3,51,32
2,12,49.3,50,31.5
6,7,49.3,50,31.5
0,9,49.1,50,31.3
6.9,7,49.3,50,31.5
2,13,49.6,51,32.2
2.9,13,49.6,50,31.8
4.9,5,49.6,49,31.3
4.9,5,49.5,50,31.6
2,5,49.5,50,31.6
6,7,49.5,50,31.6
8.9,13,49.6,50,31.8
4.9,7,49.6,50,31.8
0.9,16,49.6,49,31.3
0,9,49.3,50,31.5
2.9,15,49.8,49,31.5
6.9,10,49.6,48,30.7
2,9,49.5,50,31.6
8.9,12,49.5,49,31.1
0.9,4,49.6,49,31.3
4.9,14,49.8,48,30.9
6.9,18,49.6,47,30.2
2,7,49.1,49,30.7
6.9,13,49.5,48,30.6
4,10,49.5,48,30.6
4.9,16,49.3,47,29.8
4.9,13,49.3,48,30.4
10.1,17,48.7,48,29.8
4.9,9,48.7,49,30.4
0.9,13,48.7,49,30.4
2,11,48.7,49,30.4
4,12,48.7,49,30.4
0,14,48.7,48,29.8
2,12,48.6,48,29.8
6.9,15,47.7,49,29.5
2,17,46.9,49,28.8
2.9,19,46.9,49,28.8
8.9,20,46.4,49,28.2
4.9,11,46,50,28.4
4.9,12,46,50,28.4
2,11,45.7,49,27.7
11,20,45.1,50,27.7
0.9,6,45,50,27.5
2.9,12,45,50,27.5
4,19,44.2,51,27.3
6,6,43.9,51,27
0,10,43.5,51,26.6
0.9,11,43.2,52,26.8
2,13,43,52,26.6
6.9,13,43,52,26.6
0,11,42.8,52,26.4
4,11,42.4,53,26.6
4.9,11,42.4,53,26.6
4,14,42.3,52,25.9
0,11,42.1,52,25.7
0,9,41.7,53,25.9
0.9,14,41.5,52,25.2
4,10,41.5,52,25.2
0.9,10,41.4,52,25
2.9,7,41.2,52,24.8
4,9,41,52,24.8
0,12,40.6,52,24.4
2,10,40.5,52,24.3
0,8,40.5,53,24.6
0,11,40.3,52,24.1
2,15,39.9,52,23.7
0,6,39.7,53,24.1
4,7,39.6,52,23.4
0,7,39.4,52,23.2
0,4,39.2,53,23.5
0.9,6,39,53,23.4
2.9,11,39,53,23.4
10.1,10.1,39.2,51,22.6
4,11,39,51,22.5
0,5,39,51,22.5
6,15,38.7,48,20.7
0.9,5,38.7,47,20.1
0,7,38.3,47,19.8
10.1,12,37.9,45,18.5
0,10,37.9,45,18.5
4,10,37.9,45,18.5
2.9,16,37.8,45,18.3
6,6,37.6,45,18.1
2,10,37.2,46,18.3
4,6,37,46,18.1
4,11,37,46,18.1
0,7,36.9,46,18
2.9,5,36.9,46,18
0,13,36.7,45,17.4
4,12,36.5,45,17.2
0,10,36.3,45,17.1
6,12,36.3,45,17.1
0,7,36.1,45,16.9
0,6,36.1,45,16.9
4,12,36,44,16.2
6.9,10,35.8,41,14.4
10.1,14,35.4,40,13.5
0.9,10,35.2,41,13.8
0.9,17,35.1,41,13.6
2,16,34.7,40,12.9
0.9,12,34.3,41,13.1
0,5,34.3,41,13.1
0.9,15,34.3,41,13.1
4,11,34.3,41,13.1
0,12,34.2,41,12.9
4.9,18,34,41,12.7
0,12,33.8,41,12.6
2.9,12,33.6,41,12.4
0,15,33.6,41,12.4
10.1,10.1,33.4,41,12.2
2.9,15,33.3,41,12
2,12,33.3,41,12
0,4,33.1,41,12
0.9,11,32.9,42,12.4
2,7,32.7,43,12.7
0.9,11,32.5,43,12.6
2,6,32.5,43,12.6
0,3,32.4,44,12.9
2,5,32.2,45,13.3
0,9,32.2,45,13.3
0.9,4,31.8,45,12.9
4,6,31.8,45,12.9
0.9,7,31.8,46,13.5
4,7,31.6,45,12.7
0.9,5,31.6,45,12.7
2,15,31.5,45,12.6
2.9,15,31.5,45,12.6
0,13,31.5,45,12.6
0,3,31.3,46,12.9
0,1,31.1,47,13.3
0,11,30.9,46,12.6
2,6,30.7,46,12.4
11,13,30.6,46,12.2
0,3,30.4,46,12
0,4,30.2,46,11.8
0,7,30,45,11.3
2.9,10,29.8,46,11.7
0,4,29.8,46,11.7
0.9,4,29.7,47,11.8
0,5,29.7,46,11.5
0,9,29.7,46,11.5
0,4,29.5,46,11.3
2.9,5,29.1,46,10.9
0,11,29.1,46,10.9
0,2,28.9,46,10.8
0,3,28.8,46,10.6
2,6,28.8,46,10.6
0,1,28.8,45,10
4.9,5,28.6,45,9.9
0,3,28.4,45,9.7
0,5,28.2,45,9.7
2.9,5,28.2,45,9.7
0,6,28.2,45,9.7
0,1,28,45,9.5
0.9,14,28,45,9.5
2,4,28,45,9.5
0,7,27.9,45,9.3
0,5,27.9,45,9.3
0.9,4,27.7,45,9.1
6,6,27.7,45,9.1
0,4,27.5,45,9
0,7,27.3,46,9.3
0,7,27.1,45,8.6
0.9,9,27.1,46,9.1
0,10,27,45,8.4
0.9,5,27,45,8.4
0,7,26.8,45,8.2
0.9,7,26.4,45,7.9
0,5,26.2,45,7.7
0.9,4,26.2,46,8.2
0.9,9,26.2,46,8.2
4,4,26.1,46,8.1
0,6,26.1,46,8.1
2,6,25.9,46,7.9
0,4,25.9,47,8.4
2.9,4,25.7,47,8.2
4,6,25.7,47,8.2
